name,index,value
mT,213,3.5918785627140672
mT,214,3.5930511225547686
mT,215,3.5946492583580456
mT,216,3.596464545102228
mT,217,3.597896050369141
mT,218,3.5991552699423663
mT,219,3.6001955132289134
mT,220,3.600527549715216
mT,221,3.599132073129506
mT,222,3.5961312296254864
mT,223,3.5923898628701445
mT,224,3.5898900503035196
mT,225,3.5893452930274683
mT,226,3.5904920575004233
mT,227,3.5921594717818586
mT,228,3.594105224787064
mT,229,3.5960856733522424
mT,230,3.5979194162578745
mT,231,3.599386429120227
mT,232,3.5997628702101685
mT,233,3.5984513309713066
mT,234,3.5951252325815073
mT,235,3.591224785861045
mT,236,3.5887902825156774
mT,237,3.5883963933174803
mT,238,3.5898159922760193
mT,239,3.59192111484483
mT,240,3.593635339318568
mS,1,34.72573887682742
mS,2,34.72585956720356
mS,3,34.72596066588596
mS,4,34.72601326577022
mS,5,34.72599929479845
mS,6,34.72591267429894
mS,7,34.72574017934976
mS,8,34.72560906469553
mS,9,34.72555907052124
mS,10,34.7255570025223
mS,11,34.725573091662724
mS,12,34.72559839304786
mS,13,34.725683709015854
mS,14,34.7258012279415
mS,15,34.725887197315046
mS,16,34.7259282817646
mS,17,34.725919022724746
mS,18,34.72579596920604
mS,19,34.72562154633618
mS,20,34.72548417818913
mS,21,34.725438316737716
mS,22,34.72544032338843
mS,23,34.72546718942986
mS,24,34.72550077167055
mS,25,34.72560613125651
mS,26,34.72574087689061
mS,27,34.72585184639577
mS,28,34.725911468158564
mS,29,34.72591138181114
mS,30,34.72584071303103
mS,31,34.725664214441515
mS,32,34.725533268994134
mS,33,34.7254895669824
mS,34,34.72550403913579
mS,35,34.725526446431665
mS,36,34.72554885653022
mS,37,34.72561894502709
mS,38,34.72571947977661
mS,39,34.725813409846154
mS,40,34.7258683005242
mS,41,34.72587250680391
mS,42,34.7257774106711
mS,43,34.725612673676515
mS,44,34.72550159404942
mS,45,34.72546404181503
mS,46,34.72545584679567
mS,47,34.72546418890017
mS,48,34.72547000746452
mS,49,34.72553767607308
mS,50,34.72565732904956
mS,51,34.72576814142526
mS,52,34.7258304163138
mS,53,34.72583980654119
mS,54,34.725762478087915
mS,55,34.72560213078448
mS,56,34.72547761918281
mS,57,34.72542670706347
mS,58,34.7254517896222
mS,59,34.72546799233026
mS,60,34.72547191621661
mS,61,34.72556825605775
mS,62,34.72569809943046
mS,63,34.72577490220159
mS,64,34.7258311022912
mS,65,34.72583727123053
mS,66,34.72573690812536
mS,67,34.72557576207386
mS,68,34.725462244345124
mS,69,34.72540429773354
mS,70,34.7253864131034
mS,71,34.72539587211117
mS,72,34.72539515413971
mS,73,34.72549605440014
mS,74,34.72563451578965
mS,75,34.72575277368645
mS,76,34.7258264391049
mS,77,34.72580748409049
mS,78,34.72567638116967
mS,79,34.725507925677576
mS,80,34.725376250112674
mS,81,34.725334465041634
mS,82,34.725359321923804
mS,83,34.725391078498156
mS,84,34.72540846292025
mS,85,34.725496231676765
mS,86,34.72562871805334
mS,87,34.72571946777263
mS,88,34.72577167545748
mS,89,34.725753742579236
mS,90,34.72566068168099
mS,91,34.725505071182546
mS,92,34.725362232579755
mS,93,34.72531902064428
mS,94,34.725329625400526
mS,95,34.72535088259792
mS,96,34.72538455748316
mS,97,34.72547683656127
mS,98,34.725611882011684
mS,99,34.72570598396456
mS,100,34.72574163303527
mS,101,34.72571248941374
mS,102,34.72562125405512
mS,103,34.72545261434546
mS,104,34.7253218810293
mS,105,34.72527986879099
mS,106,34.72528832929166
mS,107,34.72532382366122
mS,108,34.72534900266773
mS,109,34.72543922715174
mS,110,34.72555525901954
mS,111,34.72566303246475
mS,112,34.72572692741918
mS,113,34.725706797246715
mS,114,34.725624576002616
mS,115,34.72547627941779
mS,116,34.72534822207508
mS,117,34.725292376425735
mS,118,34.72528561200011
mS,119,34.72530942475616
mS,120,34.725330855247364
mS,121,34.72540395270454
mS,122,34.725525230880244
mS,123,34.7256188321157
mS,124,34.72566854675596
mS,125,34.72565343681375
mS,126,34.72556188284359
mS,127,34.72541529988103
mS,128,34.725280180003445
mS,129,34.725222161621645
mS,130,34.725198708119805
mS,131,34.725198029173875
mS,132,34.72522025306957
mS,133,34.72530282408833
mS,134,34.72544109545482
mS,135,34.72555175947524
mS,136,34.72560314099866
mS,137,34.72558698211456
mS,138,34.72550141024346
mS,139,34.725361828322384
mS,140,34.7252499291075
mS,141,34.72519951699394
mS,142,34.725180358090604
mS,143,34.725181598918454
mS,144,34.725202765157405
mS,145,34.725283710956056
mS,146,34.72541360009643
mS,147,34.72552290183474
mS,148,34.725585594870886
mS,149,34.725594138269656
mS,150,34.72553183467928
mS,151,34.72538340650764
mS,152,34.72526608308844
mS,153,34.725200365698086
mS,154,34.72517949221656
mS,155,34.72519144010212
mS,156,34.7252229613989
mS,157,34.72531290707203
mS,158,34.72541411755788
mS,159,34.72551407412584
mS,160,34.725570754748865
mS,161,34.72554808459456
mS,162,34.72543909001256
mS,163,34.725289990360714
mS,164,34.72517617641272
mS,165,34.725135412792724
mS,166,34.72512554939797
mS,167,34.72512927426088
mS,168,34.725152609090564
mS,169,34.72523571116298
mS,170,34.72535710059769
mS,171,34.72543911644753
mS,172,34.72548560807625
mS,173,34.72546472900332
mS,174,34.72538496299504
mS,175,34.72524228413145
mS,176,34.72512992371424
mS,177,34.72510061286357
mS,178,34.72508002670856
mS,179,34.725092022781695
mS,180,34.7251082268045
mS,181,34.72521442283455
mS,182,34.72533184511424
mS,183,34.72542596105428
mS,184,34.72547426435068
mS,185,34.72546112635778
mS,186,34.72536366151556
mS,187,34.72522445874428
mS,188,34.725140721858786
mS,189,34.725120012821314
mS,190,34.72511347813782
mS,191,34.72510389093574
mS,192,34.725118514342626
mS,193,34.7251790956863
mS,194,34.72530471822401
mS,195,34.72540813938791
mS,196,34.72546533311159
mS,197,34.72543540182041
mS,198,34.72535345381089
mS,199,34.72521256175489
mS,200,34.72511531571652
mS,201,34.725072717654356
mS,202,34.72506062435543
mS,203,34.7250705463723
mS,204,34.72510285630751
mS,205,34.72516652253838
mS,206,34.72528939822982
mS,207,34.72538322822726
mS,208,34.72545027065835
mS,209,34.72543108475793
mS,210,34.72533808593609
mS,211,34.72518523811648
mS,212,34.7250796368691
mS,213,34.72505065660501
mS,214,34.72504223133199
mS,215,34.725061562561976
mS,216,34.7250652289193
mS,217,34.72513738217582
mS,218,34.725235660110506
mS,219,34.725330850422715
mS,220,34.725379234412976
mS,221,34.7253745749904
mS,222,34.725309710862945
mS,223,34.72518211750572
mS,224,34.725092542238585
mS,225,34.72504023664408
mS,226,34.72502886490199
mS,227,34.72503432206042
mS,228,34.72507292813472
mS,229,34.72514866557149
mS,230,34.72526148361902
mS,231,34.72537408965989
mS,232,34.7254292968392
mS,233,34.725422984371775
mS,234,34.72533467107116
mS,235,34.725176991025215
mS,236,34.72505289945251
mS,237,34.72499648200441
mS,238,34.72498539028661
mS,239,34.724985804688004
mS,240,34.72500285720459
